tile_id,pair,percentile,hard_dice,fg_percentile
33,Conch vs MUSK,10,0.9574187156718508,10.0
33,Conch vs MUSK,30,0.9033613886674187,10.0
33,Conch vs MUSK,50,0.9033613886674187,10.0
33,Conch vs MUSK,70,0.48495114778467746,10.0
33,Conch vs MUSK,90,0.7518390557584554,10.0
33,H-optimus vs MUSK,10,0.9569883655194953,10.0
33,H-optimus vs MUSK,30,0.8681345194455385,10.0
33,H-optimus vs MUSK,50,0.8681345194455385,10.0
33,H-optimus vs MUSK,70,0.5670903098648512,10.0
33,H-optimus vs MUSK,90,0.7425784248185775,10.0
34,Conch vs H-optimus,10,0.9535799146249947,10.0
34,Conch vs H-optimus,30,0.8542220866594931,10.0
34,Conch vs H-optimus,50,0.8542220866594931,10.0
34,Conch vs H-optimus,70,0.7221978088584996,10.0
34,Conch vs H-optimus,90,0.8910788468449651,10.0
34,Conch vs MUSK,10,0.9491882111142713,10.0
34,Conch vs MUSK,30,0.8407263813669823,10.0
34,Conch vs MUSK,50,0.8407263813669823,10.0
34,Conch vs MUSK,70,0.6302915609532789,10.0
34,Conch vs MUSK,90,0.7880658952669538,10.0
34,H-optimus vs MUSK,10,0.9638869934586732,10.0
34,H-optimus vs MUSK,30,0.9120679318075079,10.0
34,H-optimus vs MUSK,50,0.9120679318075079,10.0
34,H-optimus vs MUSK,70,0.6955450802181627,10.0
34,H-optimus vs MUSK,90,0.7755847463306099,10.0
35,Conch vs H-optimus,10,0.9732783970777011,10.0
35,Conch vs H-optimus,30,0.9239779765513269,10.0
35,Conch vs H-optimus,50,0.9036881778893152,10.0
35,Conch vs H-optimus,70,0.784774465560181,10.0
35,Conch vs H-optimus,90,0.814310612432404,10.0
35,Conch vs MUSK,10,0.9751590499089354,10.0
35,Conch vs MUSK,30,0.9420350503286963,10.0
35,Conch vs MUSK,50,0.9350949368643894,10.0
35,Conch vs MUSK,70,0.8379213952033808,10.0
35,Conch vs MUSK,90,0.7688879640707513,10.0
35,H-optimus vs MUSK,10,0.9662265154786778,10.0
35,H-optimus vs MUSK,30,0.9063339147127918,10.0
35,H-optimus vs MUSK,50,0.8697071280128276,10.0
35,H-optimus vs MUSK,70,0.7356587268779017,10.0
35,H-optimus vs MUSK,90,0.7731580369830452,10.0
36,Conch vs H-optimus,10,0.9920418829485672,10.0
36,Conch vs H-optimus,30,0.9241704837787295,10.0
36,Conch vs H-optimus,50,0.7702147977478638,10.0
36,Conch vs H-optimus,70,0.651321101207892,10.0
36,Conch vs H-optimus,90,0.7669251086307602,10.0
36,Conch vs MUSK,10,0.9807205124261256,10.0
36,Conch vs MUSK,30,0.9547279195722314,10.0
36,Conch vs MUSK,50,0.9258509199464615,10.0
36,Conch vs MUSK,70,0.7846611101709049,10.0
36,Conch vs MUSK,90,0.7642243143675157,10.0
36,H-optimus vs MUSK,10,0.9818561916068658,10.0
36,H-optimus vs MUSK,30,0.9197299819925033,10.0
36,H-optimus vs MUSK,50,0.7691407925733061,10.0
36,H-optimus vs MUSK,70,0.6018948492126874,10.0
36,H-optimus vs MUSK,90,0.7936885818103,10.0
37,Conch vs H-optimus,10,0.9637784645497732,10.0
37,Conch vs H-optimus,30,0.8916234062963928,10.0
37,Conch vs H-optimus,50,0.7801994062245335,10.0
37,Conch vs H-optimus,70,0.6001836547290953,10.0
37,Conch vs H-optimus,90,0.8012534750209076,10.0
37,Conch vs MUSK,10,0.9640678976457895,10.0
37,Conch vs MUSK,30,0.9034749930162718,10.0
37,Conch vs MUSK,50,0.8044478834150767,10.0
37,Conch vs MUSK,70,0.6724278590547274,10.0
37,Conch vs MUSK,90,0.7295889870880237,10.0
37,H-optimus vs MUSK,10,0.9599269414684786,10.0
37,H-optimus vs MUSK,30,0.9065266067610106,10.0
37,H-optimus vs MUSK,50,0.8382730309706538,10.0
37,H-optimus vs MUSK,70,0.5827917558147847,10.0
37,H-optimus vs MUSK,90,0.7373438146461947,10.0
38,Conch vs H-optimus,10,0.9768285772127969,10.0
38,Conch vs H-optimus,30,0.8759819365148308,10.0
38,Conch vs H-optimus,50,0.7891419786552869,10.0
38,Conch vs H-optimus,70,0.7019552292506749,10.0
38,Conch vs H-optimus,90,0.8409348279200374,10.0
38,Conch vs MUSK,10,0.9605188780641771,10.0
38,Conch vs MUSK,30,0.8541074604128117,10.0
38,Conch vs MUSK,50,0.7288565256711115,10.0
38,Conch vs MUSK,70,0.5284169303288968,10.0
38,Conch vs MUSK,90,0.7164476432219969,10.0
38,H-optimus vs MUSK,10,0.9413302827259273,10.0
38,H-optimus vs MUSK,30,0.8445780191134636,10.0
38,H-optimus vs MUSK,50,0.6916466004380182,10.0
38,H-optimus vs MUSK,70,0.37677113733451,10.0
38,H-optimus vs MUSK,90,0.7150312314336983,10.0
39,Conch vs H-optimus,10,0.9197740627289898,10.0
39,Conch vs H-optimus,30,0.8501862389848936,10.0
39,Conch vs H-optimus,50,0.6540630292015918,10.0
39,Conch vs H-optimus,70,0.5122929451948404,10.0
39,Conch vs H-optimus,90,0.805212826428528,10.0
39,Conch vs MUSK,10,0.9656639393029373,10.0
39,Conch vs MUSK,30,0.9059460892699749,10.0
39,Conch vs MUSK,50,0.7161125249892439,10.0
39,Conch vs MUSK,70,0.7010105335672928,10.0
39,Conch vs MUSK,90,0.7446605036658605,10.0
39,H-optimus vs MUSK,10,0.9196781475530618,10.0
39,H-optimus vs MUSK,30,0.7962317184493348,10.0
39,H-optimus vs MUSK,50,0.5188801850788355,10.0
39,H-optimus vs MUSK,70,0.32241937238609353,10.0
39,H-optimus vs MUSK,90,0.7405627315509545,10.0
40,Conch vs H-optimus,10,0.9200999637649944,10.0
40,Conch vs H-optimus,30,0.755848022383166,10.0
40,Conch vs H-optimus,50,0.619636452228515,10.0
40,Conch vs H-optimus,70,0.5988786725967824,10.0
40,Conch vs H-optimus,90,0.7631054852320032,10.0
40,Conch vs MUSK,10,0.9587607584830625,10.0
40,Conch vs MUSK,30,0.9183716204003619,10.0
40,Conch vs MUSK,50,0.8155774149025871,10.0
40,Conch vs MUSK,70,0.5070488958363557,10.0
40,Conch vs MUSK,90,0.758558679685992,10.0
40,H-optimus vs MUSK,10,0.9249315334183038,10.0
40,H-optimus vs MUSK,30,0.7136110910865471,10.0
40,H-optimus vs MUSK,50,0.5398080425153013,10.0
40,H-optimus vs MUSK,70,0.3860492539344085,10.0
40,H-optimus vs MUSK,90,0.7496413804741583,10.0
41,Conch vs H-optimus,10,0.9425079666921612,10.0
41,Conch vs H-optimus,30,0.7434013836892855,10.0
41,Conch vs H-optimus,50,0.580150304264923,10.0
41,Conch vs H-optimus,70,0.5983168333529928,10.0
41,Conch vs H-optimus,90,0.7590002874680184,10.0
41,Conch vs MUSK,10,0.9404223419274588,10.0
41,Conch vs MUSK,30,0.9067380457765967,10.0
41,Conch vs MUSK,50,0.6533615572825195,10.0
41,Conch vs MUSK,70,0.38865934084068104,10.0
41,Conch vs MUSK,90,0.7481234710149748,10.0
41,H-optimus vs MUSK,10,0.9285457054560967,10.0
41,H-optimus vs MUSK,30,0.700344376639916,10.0
41,H-optimus vs MUSK,50,0.38994102621525284,10.0
41,H-optimus vs MUSK,70,0.2701836624439929,10.0
41,H-optimus vs MUSK,90,0.7462214675844371,10.0
42,Conch vs H-optimus,10,0.9208615447314685,10.0
42,Conch vs H-optimus,30,0.8264852120452344,10.0
42,Conch vs H-optimus,50,0.5792553540016938,10.0
42,Conch vs H-optimus,70,0.4392590544650147,10.0
42,Conch vs H-optimus,90,0.7552207220552118,10.0
42,Conch vs MUSK,10,0.9603688164938023,10.0
42,Conch vs MUSK,30,0.9119464059387904,10.0
42,Conch vs MUSK,50,0.9043947232193758,10.0
42,Conch vs MUSK,70,0.7544002073562381,10.0
42,Conch vs MUSK,90,0.7759392184023192,10.0
42,H-optimus vs MUSK,10,0.9273828505792205,10.0
42,H-optimus vs MUSK,30,0.8313870128249483,10.0
42,H-optimus vs MUSK,50,0.5970977300162824,10.0
42,H-optimus vs MUSK,70,0.4523753968607572,10.0
42,H-optimus vs MUSK,90,0.7810644967650919,10.0
43,Conch vs H-optimus,10,0.9525832319739599,10.0
43,Conch vs H-optimus,30,0.9033988183288671,10.0
43,Conch vs H-optimus,50,0.8624491697284348,10.0
43,Conch vs H-optimus,70,0.8252323518774484,10.0
43,Conch vs H-optimus,90,0.7769864544057414,10.0
43,Conch vs MUSK,10,0.9576046345824848,10.0
43,Conch vs MUSK,30,0.91324731586937,10.0
43,Conch vs MUSK,50,0.8684288086990443,10.0
43,Conch vs MUSK,70,0.8273485155407212,10.0
43,Conch vs MUSK,90,0.7683441391375281,10.0
43,H-optimus vs MUSK,10,0.974816935763871,10.0
43,H-optimus vs MUSK,30,0.9412568661167466,10.0
43,H-optimus vs MUSK,50,0.9095939745476425,10.0
43,H-optimus vs MUSK,70,0.8880838141859373,10.0
43,H-optimus vs MUSK,90,0.8179313413422992,10.0
44,Conch vs H-optimus,10,0.9750297288531937,10.0
44,Conch vs H-optimus,30,0.9483287702129407,10.0
44,Conch vs H-optimus,50,0.9258967091576566,10.0
44,Conch vs H-optimus,70,0.9104533971857435,10.0
44,Conch vs H-optimus,90,0.8513693534713196,10.0
44,Conch vs MUSK,10,0.9790610154124125,10.0
44,Conch vs MUSK,30,0.9587053233665103,10.0
44,Conch vs MUSK,50,0.9346957860763868,10.0
44,Conch vs MUSK,70,0.912147435710127,10.0
44,Conch vs MUSK,90,0.8254886387180723,10.0
44,H-optimus vs MUSK,10,0.9720162589065526,10.0
44,H-optimus vs MUSK,30,0.9396525253137806,10.0
44,H-optimus vs MUSK,50,0.9046107843551936,10.0
44,H-optimus vs MUSK,70,0.8747371530346687,10.0
44,H-optimus vs MUSK,90,0.8104116308829082,10.0
45,Conch vs H-optimus,10,0.9405989626321597,10.0
45,Conch vs H-optimus,30,0.8697730727523796,10.0
45,Conch vs H-optimus,50,0.7901633685951465,10.0
45,Conch vs H-optimus,70,0.6891179865495083,10.0
45,Conch vs H-optimus,90,0.7667924398565699,10.0
45,Conch vs MUSK,10,0.9435648581530015,10.0
45,Conch vs MUSK,30,0.872245392236404,10.0
45,Conch vs MUSK,50,0.7941600471484818,10.0
45,Conch vs MUSK,70,0.6865814172943395,10.0
45,Conch vs MUSK,90,0.7751509229855903,10.0
45,H-optimus vs MUSK,10,0.975703415102196,10.0
45,H-optimus vs MUSK,30,0.9421882477085493,10.0
45,H-optimus vs MUSK,50,0.9095702368082739,10.0
45,H-optimus vs MUSK,70,0.8887914921772909,10.0
45,H-optimus vs MUSK,90,0.7874889428980525,10.0
46,Conch vs H-optimus,10,0.948470665825866,10.0
46,Conch vs H-optimus,30,0.8974445345168491,10.0
46,Conch vs H-optimus,50,0.8540669159256465,10.0
46,Conch vs H-optimus,70,0.7609832150971171,10.0
46,Conch vs H-optimus,90,0.7764138002881621,10.0
46,Conch vs MUSK,10,0.9515750263961368,10.0
46,Conch vs MUSK,30,0.9035840359025404,10.0
46,Conch vs MUSK,50,0.8614793435007453,10.0
46,Conch vs MUSK,70,0.7768392590966116,10.0
46,Conch vs MUSK,90,0.7670571311137856,10.0
46,H-optimus vs MUSK,10,0.9718350998452702,10.0
46,H-optimus vs MUSK,30,0.9321276854284972,10.0
46,H-optimus vs MUSK,50,0.8945360475881947,10.0
46,H-optimus vs MUSK,70,0.8586536751077123,10.0
46,H-optimus vs MUSK,90,0.7803601766903856,10.0
47,Conch vs H-optimus,10,0.9452535146941548,10.0
47,Conch vs H-optimus,30,0.8804697049812018,10.0
47,Conch vs H-optimus,50,0.8298428472421925,10.0
47,Conch vs H-optimus,70,0.782730584341975,10.0
47,Conch vs H-optimus,90,0.7605020403963547,10.0
47,Conch vs MUSK,10,0.9610071380036244,10.0
47,Conch vs MUSK,30,0.9329699159951718,10.0
47,Conch vs MUSK,50,0.9173069485846332,10.0
47,Conch vs MUSK,70,0.8996019812740326,10.0
47,Conch vs MUSK,90,0.7482916379517301,10.0
47,H-optimus vs MUSK,10,0.9519215992470627,10.0
47,H-optimus vs MUSK,30,0.8877906848698156,10.0
47,H-optimus vs MUSK,50,0.8376387880535288,10.0
47,H-optimus vs MUSK,70,0.7921713542735694,10.0
47,H-optimus vs MUSK,90,0.7405610437246684,10.0
48,Conch vs H-optimus,10,0.9239592583309099,10.0
48,Conch vs H-optimus,30,0.8253731379092661,10.0
48,Conch vs H-optimus,50,0.7406245106955578,10.0
48,Conch vs H-optimus,70,0.6602290553659987,10.0
48,Conch vs H-optimus,90,0.7611831706765715,10.0
48,Conch vs MUSK,10,0.9296011671881239,10.0
48,Conch vs MUSK,30,0.8317330444245226,10.0
48,Conch vs MUSK,50,0.7469722455144099,10.0
48,Conch vs MUSK,70,0.6992478307041147,10.0
48,Conch vs MUSK,90,0.7423720695947398,10.0
48,H-optimus vs MUSK,10,0.9563085232696114,10.0
48,H-optimus vs MUSK,30,0.8742592818715194,10.0
48,H-optimus vs MUSK,50,0.7879113698958573,10.0
48,H-optimus vs MUSK,70,0.7261210525730968,10.0
48,H-optimus vs MUSK,90,0.7383423113783719,10.0
49,Conch vs H-optimus,10,0.9706020008190392,10.0
49,Conch vs H-optimus,30,0.9385418102736147,10.0
49,Conch vs H-optimus,50,0.9174892271843172,10.0
49,Conch vs H-optimus,70,0.9128141287292888,10.0
49,Conch vs H-optimus,90,0.7841679968075964,10.0
49,Conch vs MUSK,10,0.970900767084122,10.0
49,Conch vs MUSK,30,0.9393757712926623,10.0
49,Conch vs MUSK,50,0.9218407596785816,10.0
49,Conch vs MUSK,70,0.9105210110982318,10.0
49,Conch vs MUSK,90,0.7977843603923773,10.0
49,H-optimus vs MUSK,10,0.9685388538153548,10.0
49,H-optimus vs MUSK,30,0.9364745751665816,10.0
49,H-optimus vs MUSK,50,0.911173979872461,10.0
49,H-optimus vs MUSK,70,0.9000480524375563,10.0
49,H-optimus vs MUSK,90,0.805064850735019,10.0
50,Conch vs H-optimus,10,0.9149257560843538,10.0
50,Conch vs H-optimus,30,0.8186316246429304,10.0
50,Conch vs H-optimus,50,0.7676872686318874,10.0
50,Conch vs H-optimus,70,0.5462484162454772,10.0
50,Conch vs H-optimus,90,0.7450499966888994,10.0
50,Conch vs MUSK,10,0.9173884133199826,10.0
50,Conch vs MUSK,30,0.824135829718619,10.0
50,Conch vs MUSK,50,0.7808921909441802,10.0
50,Conch vs MUSK,70,0.559697675263638,10.0
50,Conch vs MUSK,90,0.7178340350010969,10.0
50,H-optimus vs MUSK,10,0.9707432704649916,10.0
50,H-optimus vs MUSK,30,0.9346582665230824,10.0
50,H-optimus vs MUSK,50,0.9205514819958465,10.0
50,H-optimus vs MUSK,70,0.9297957634026518,10.0
50,H-optimus vs MUSK,90,0.7438144289240424,10.0
51,Conch vs H-optimus,10,0.9366794719221835,10.0
51,Conch vs H-optimus,30,0.8478340726659395,10.0
51,Conch vs H-optimus,50,0.7831559222164588,10.0
51,Conch vs H-optimus,70,0.6817113119569499,10.0
51,Conch vs H-optimus,90,0.7709110236692325,10.0
51,Conch vs MUSK,10,0.9405938063042716,10.0
51,Conch vs MUSK,30,0.8613301816360025,10.0
51,Conch vs MUSK,50,0.8005584984852708,10.0
51,Conch vs MUSK,70,0.6998496146907274,10.0
51,Conch vs MUSK,90,0.7600664880083483,10.0
51,H-optimus vs MUSK,10,0.9627973735753375,10.0
51,H-optimus vs MUSK,30,0.9170270358098296,10.0
51,H-optimus vs MUSK,50,0.8770029613402959,10.0
51,H-optimus vs MUSK,70,0.8562108744550191,10.0
51,H-optimus vs MUSK,90,0.7578804463110808,10.0
52,Conch vs H-optimus,10,0.9328263220041639,10.0
52,Conch vs H-optimus,30,0.8703875905743742,10.0
52,Conch vs H-optimus,50,0.8355751375805929,10.0
52,Conch vs H-optimus,70,0.7740580550476827,10.0
52,Conch vs H-optimus,90,0.7697454545453923,10.0
52,Conch vs MUSK,10,0.9325515559799414,10.0
52,Conch vs MUSK,30,0.8698524480214517,10.0
52,Conch vs MUSK,50,0.8319050824979645,10.0
52,Conch vs MUSK,70,0.7490367780675611,10.0
52,Conch vs MUSK,90,0.7647550134380182,10.0
52,H-optimus vs MUSK,10,0.9636179068880973,10.0
52,H-optimus vs MUSK,30,0.9288175238231515,10.0
52,H-optimus vs MUSK,50,0.9113869459156978,10.0
52,H-optimus vs MUSK,70,0.8964469430155183,10.0
52,H-optimus vs MUSK,90,0.7373029911241314,10.0
53,Conch vs H-optimus,10,0.918528860175332,10.0
53,Conch vs H-optimus,30,0.7700351243592086,10.0
53,Conch vs H-optimus,50,0.6310305549781645,10.0
53,Conch vs H-optimus,70,0.43204411476799415,10.0
53,Conch vs H-optimus,90,0.7411744101678183,10.0
53,Conch vs MUSK,10,0.9257426155759306,10.0
53,Conch vs MUSK,30,0.8219747048844223,10.0
53,Conch vs MUSK,50,0.7555792535462946,10.0
53,Conch vs MUSK,70,0.6646721037245675,10.0
53,Conch vs MUSK,90,0.7308967501797934,10.0
53,H-optimus vs MUSK,10,0.9383541457754393,10.0
53,H-optimus vs MUSK,30,0.8177840163414442,10.0
53,H-optimus vs MUSK,50,0.6878787378976944,10.0
53,H-optimus vs MUSK,70,0.45260337541086504,10.0
53,H-optimus vs MUSK,90,0.6990032388853922,10.0
54,Conch vs H-optimus,10,0.9519223985549664,10.0
54,Conch vs H-optimus,30,0.9004271433797608,10.0
54,Conch vs H-optimus,50,0.8769653610009681,10.0
54,Conch vs H-optimus,70,0.8794032614486725,10.0
54,Conch vs H-optimus,90,0.7720555536550497,10.0
54,Conch vs MUSK,10,0.9620882992264856,10.0
54,Conch vs MUSK,30,0.9162813927820381,10.0
54,Conch vs MUSK,50,0.8934799457469328,10.0
54,Conch vs MUSK,70,0.8926256491300448,10.0
54,Conch vs MUSK,90,0.7675623261628887,10.0
54,H-optimus vs MUSK,10,0.967348317617105,10.0
54,H-optimus vs MUSK,30,0.9272697868326756,10.0
54,H-optimus vs MUSK,50,0.9073258173851075,10.0
54,H-optimus vs MUSK,70,0.8986688463334628,10.0
54,H-optimus vs MUSK,90,0.7791332771861296,10.0
55,Conch vs H-optimus,10,0.929503728999278,10.0
55,Conch vs H-optimus,30,0.8106291421930361,10.0
55,Conch vs H-optimus,50,0.6941474987245576,10.0
55,Conch vs H-optimus,70,0.573293027348446,10.0
55,Conch vs H-optimus,90,0.7784819303826496,10.0
55,Conch vs MUSK,10,0.9535366040071546,10.0
55,Conch vs MUSK,30,0.8921435762409866,10.0
55,Conch vs MUSK,50,0.8401780059616656,10.0
55,Conch vs MUSK,70,0.7814009798485879,10.0
55,Conch vs MUSK,90,0.7487891346681357,10.0
55,H-optimus vs MUSK,10,0.9291052007165491,10.0
55,H-optimus vs MUSK,30,0.8182164015458885,10.0
55,H-optimus vs MUSK,50,0.7168584868572546,10.0
55,H-optimus vs MUSK,70,0.613477256951805,10.0
55,H-optimus vs MUSK,90,0.7497614206878761,10.0
56,Conch vs H-optimus,10,0.9171182520017193,10.0
56,Conch vs H-optimus,30,0.8005582060899623,10.0
56,Conch vs H-optimus,50,0.7069691627024931,10.0
56,Conch vs H-optimus,70,0.552521030859498,10.0
56,Conch vs H-optimus,90,0.7436671391644506,10.0
56,Conch vs MUSK,10,0.915300872314746,10.0
56,Conch vs MUSK,30,0.7989290043094278,10.0
56,Conch vs MUSK,50,0.7368613941215152,10.0
56,Conch vs MUSK,70,0.5925308966427959,10.0
56,Conch vs MUSK,90,0.7252474657125243,10.0
56,H-optimus vs MUSK,10,0.9483810868657059,10.0
56,H-optimus vs MUSK,30,0.8559765206849923,10.0
56,H-optimus vs MUSK,50,0.778936896906178,10.0
56,H-optimus vs MUSK,70,0.7606420674992413,10.0
56,H-optimus vs MUSK,90,0.7235783357872798,10.0
57,Conch vs H-optimus,10,0.9476850550186899,10.0
57,Conch vs H-optimus,30,0.8792183827000746,10.0
57,Conch vs H-optimus,50,0.8160495032043733,10.0
57,Conch vs H-optimus,70,0.6378535717654497,10.0
57,Conch vs H-optimus,90,0.7849374565669923,10.0
57,Conch vs MUSK,10,0.9520802384553352,10.0
57,Conch vs MUSK,30,0.8961578464890471,10.0
57,Conch vs MUSK,50,0.8431656638314411,10.0
57,Conch vs MUSK,70,0.7505859710992401,10.0
57,Conch vs MUSK,90,0.7702779353374267,10.0
57,H-optimus vs MUSK,10,0.9532168258797816,10.0
57,H-optimus vs MUSK,30,0.8917866181587994,10.0
57,H-optimus vs MUSK,50,0.8311820518732831,10.0
57,H-optimus vs MUSK,70,0.6605876800096218,10.0
57,H-optimus vs MUSK,90,0.7699322115549387,10.0
58,Conch vs H-optimus,10,0.9365477522073259,10.0
58,Conch vs H-optimus,30,0.8470096051227218,10.0
58,Conch vs H-optimus,50,0.778624163412668,10.0
58,Conch vs H-optimus,70,0.5748577246755447,10.0
58,Conch vs H-optimus,90,0.7861912691191195,10.0
58,Conch vs MUSK,10,0.9629655078953253,10.0
58,Conch vs MUSK,30,0.9131974300108378,10.0
58,Conch vs MUSK,50,0.8679520888109697,10.0
58,Conch vs MUSK,70,0.7947707979626261,10.0
58,Conch vs MUSK,90,0.759698713608602,10.0
58,H-optimus vs MUSK,10,0.9393554033434552,10.0
58,H-optimus vs MUSK,30,0.8592612073648116,10.0
58,H-optimus vs MUSK,50,0.7992605794732512,10.0
58,H-optimus vs MUSK,70,0.6106773976434465,10.0
58,H-optimus vs MUSK,90,0.7578925928439848,10.0
59,Conch vs H-optimus,10,0.9317600933251173,10.0
59,Conch vs H-optimus,30,0.7485902995121698,10.0
59,Conch vs H-optimus,50,0.6243379919349471,10.0
59,Conch vs H-optimus,70,0.6568114710336608,10.0
59,Conch vs H-optimus,90,0.7675664880337544,10.0
59,Conch vs MUSK,10,0.9479314253329467,10.0
59,Conch vs MUSK,30,0.8924266395552876,10.0
59,Conch vs MUSK,50,0.7184878318402362,10.0
59,Conch vs MUSK,70,0.43017324980996435,10.0
59,Conch vs MUSK,90,0.7383386634409238,10.0
59,H-optimus vs MUSK,10,0.9384612452592775,10.0
59,H-optimus vs MUSK,30,0.6569001594555907,10.0
59,H-optimus vs MUSK,50,0.40397332962238536,10.0
59,H-optimus vs MUSK,70,0.3233975962613155,10.0
59,H-optimus vs MUSK,90,0.7375010350251936,10.0
60,Conch vs H-optimus,10,0.9443217553607838,10.0
60,Conch vs H-optimus,30,0.8480241531889664,10.0
60,Conch vs H-optimus,50,0.8480241531889664,10.0
60,Conch vs H-optimus,70,0.6599021599870695,10.0
60,Conch vs H-optimus,90,0.7883290337327509,10.0
60,Conch vs MUSK,10,0.9383932538303433,10.0
60,Conch vs MUSK,30,0.8134303067057799,10.0
60,Conch vs MUSK,50,0.8134303067057799,10.0
60,Conch vs MUSK,70,0.4914463771383931,10.0
60,Conch vs MUSK,90,0.7290149796476033,10.0
60,H-optimus vs MUSK,10,0.9344983841818891,10.0
60,H-optimus vs MUSK,30,0.8452486973436224,10.0
60,H-optimus vs MUSK,50,0.8452486973436224,10.0
60,H-optimus vs MUSK,70,0.5714882299468165,10.0
60,H-optimus vs MUSK,90,0.7308917849623832,10.0
61,Conch vs H-optimus,10,0.9788515757607934,10.0
61,Conch vs H-optimus,30,0.9361124610439033,10.0
61,Conch vs H-optimus,50,0.69863838735218,10.0
61,Conch vs H-optimus,70,0.6434882449675872,10.0
61,Conch vs H-optimus,90,0.8064505544982605,10.0
61,Conch vs MUSK,10,0.9665970018940027,10.0
61,Conch vs MUSK,30,0.8794011601759236,10.0
61,Conch vs MUSK,50,0.7564030166132236,10.0
61,Conch vs MUSK,70,0.5452784124970559,10.0
61,Conch vs MUSK,90,0.7388113491906871,10.0
61,H-optimus vs MUSK,10,0.9729854356335574,10.0
61,H-optimus vs MUSK,30,0.8929325322115136,10.0
61,H-optimus vs MUSK,50,0.7179467147778148,10.0
61,H-optimus vs MUSK,70,0.5256789762445075,10.0
61,H-optimus vs MUSK,90,0.7410506058678066,10.0
62,Conch vs H-optimus,10,0.9389453653869494,10.0
62,Conch vs H-optimus,30,0.8297260674232136,10.0
62,Conch vs H-optimus,50,0.7276275555172977,10.0
62,Conch vs H-optimus,70,0.6115639632694783,10.0
62,Conch vs H-optimus,90,0.7697520255339414,10.0
62,Conch vs MUSK,10,0.9642511538213328,10.0
62,Conch vs MUSK,30,0.9642511538213328,10.0
62,Conch vs MUSK,50,0.7594987265261581,10.0
62,Conch vs MUSK,70,0.5806684551303914,10.0
62,Conch vs MUSK,90,0.725624725640925,10.0
62,H-optimus vs MUSK,10,0.9296210769392169,10.0
62,H-optimus vs MUSK,30,0.8168931451612821,10.0
62,H-optimus vs MUSK,50,0.706862649577941,10.0
62,H-optimus vs MUSK,70,0.48161697158744277,10.0
62,H-optimus vs MUSK,90,0.7191020328887157,10.0
63,Conch vs H-optimus,10,0.9428173895378638,10.0
63,Conch vs H-optimus,30,0.9428173895378638,10.0
63,Conch vs H-optimus,50,0.7154566029158955,10.0
63,Conch vs H-optimus,70,0.6019519817451138,10.0
63,Conch vs H-optimus,90,0.8082408874801238,10.0
63,Conch vs MUSK,10,0.9816591552538769,10.0
63,Conch vs MUSK,30,0.9816591552538769,10.0
63,Conch vs MUSK,50,0.6901786910926819,10.0
63,Conch vs MUSK,70,0.697763252408646,10.0
63,Conch vs MUSK,90,0.7261688900400914,10.0
63,H-optimus vs MUSK,10,0.9395609307216954,10.0
63,H-optimus vs MUSK,30,0.9395609307216954,10.0
63,H-optimus vs MUSK,50,0.6992652663121967,10.0
63,H-optimus vs MUSK,70,0.5586700558038866,10.0
63,H-optimus vs MUSK,90,0.7357873110996829,10.0
64,Conch vs H-optimus,10,0.9890745261433279,10.0
64,Conch vs H-optimus,30,0.955776688539867,10.0
64,Conch vs H-optimus,50,0.9232938903902645,10.0
64,Conch vs H-optimus,70,0.874798497573983,10.0
64,Conch vs H-optimus,90,0.8891245847320908,10.0
64,Conch vs MUSK,10,0.9821434525198643,10.0
64,Conch vs MUSK,30,0.9145274691256582,10.0
64,Conch vs MUSK,50,0.9485257874035431,10.0
64,Conch vs MUSK,70,0.8686114553666519,10.0
64,Conch vs MUSK,90,0.7942926543699994,10.0
64,H-optimus vs MUSK,10,0.9782179268926046,10.0
64,H-optimus vs MUSK,30,0.9299100730279325,10.0
64,H-optimus vs MUSK,50,0.9052913691912451,10.0
64,H-optimus vs MUSK,70,0.8332181344057142,10.0
64,H-optimus vs MUSK,90,0.7991527360297422,10.0
65,Conch vs H-optimus,10,0.9767039276977356,10.0
65,Conch vs H-optimus,30,0.8771364788618762,10.0
65,Conch vs H-optimus,50,0.7250012513138705,10.0
65,Conch vs H-optimus,70,0.6592688297401458,10.0
65,Conch vs H-optimus,90,0.8560941736656921,10.0
65,Conch vs MUSK,10,0.9557900348835483,10.0
65,Conch vs MUSK,30,0.8685477405761575,10.0
65,Conch vs MUSK,50,0.8685477405761575,10.0
65,Conch vs MUSK,70,0.6173369816509782,10.0
65,Conch vs MUSK,90,0.759315320872263,10.0
65,H-optimus vs MUSK,10,0.9546643402276285,10.0
65,H-optimus vs MUSK,30,0.9472338652233022,10.0
65,H-optimus vs MUSK,50,0.7144285254385305,10.0
65,H-optimus vs MUSK,70,0.6605189121600384,10.0
65,H-optimus vs MUSK,90,0.7664034738202455,10.0
66,Conch vs H-optimus,10,0.9798942442826841,10.0
66,Conch vs H-optimus,30,0.8205241908861223,10.0
66,Conch vs H-optimus,50,0.8733230457812201,10.0
66,Conch vs H-optimus,70,0.7360612435934134,10.0
66,Conch vs H-optimus,90,0.796386606879783,10.0
66,Conch vs MUSK,10,0.9804303351696712,10.0
66,Conch vs MUSK,30,0.9804303351696712,10.0
66,Conch vs MUSK,50,0.9022280247630865,10.0
66,Conch vs MUSK,70,0.8326793648232034,10.0
66,Conch vs MUSK,90,0.7480132025891858,10.0
