slide,modelA,modelB,pattern,n_tiles,fg_thresh,hard_thresh,soft_mean,soft_median,soft_std,hard_mean,hard_median,hard_std
TCGA-KO-8409-01Z-00-DX1.C73F6879-81C2-4D2D-9673-4989AADB568D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9748123402646879,0.9775286507338052,0.01596995087751011,0.8250915948315067,0.8774401787433327,0.15567179998978498
TCGA-KO-8409-01Z-00-DX1.C73F6879-81C2-4D2D-9673-4989AADB568D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9782407998537296,0.9859940044511455,0.018740886399820633,0.834595132494931,0.9066770286709398,0.16511820766296137
TCGA-KO-8410-01Z-00-DX1.95A5FA25-6C01-478E-8CAB-20DF56E8D01C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9774815748841106,0.9795331580452769,0.01343611094934484,0.8224579431447127,0.8865677882317444,0.15733314673600202
TCGA-KO-8410-01Z-00-DX1.95A5FA25-6C01-478E-8CAB-20DF56E8D01C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9792461718649887,0.9817338472460939,0.012964257807952982,0.7596706015489032,0.8159885946612084,0.18025919145873948
TCGA-KO-8410-01Z-00-DX1.95A5FA25-6C01-478E-8CAB-20DF56E8D01C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9751898344253064,0.9837658879294183,0.02108345368239028,0.8109287951499904,0.8996264310817212,0.18458634212882766
TCGA-KO-8411-01Z-00-DX1.57A47A81-003C-4F34-B8FA-D1313114892F_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9918050296106824,0.9938237740938627,0.0059568047345782815,0.9210770802590399,0.9255061800586586,0.030729221740451722
TCGA-KO-8411-01Z-00-DX1.57A47A81-003C-4F34-B8FA-D1313114892F_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9884551156633637,0.9911855940578606,0.010298295031248498,0.8395417118712544,0.8861225697197996,0.1389964818470663
TCGA-KO-8411-01Z-00-DX1.57A47A81-003C-4F34-B8FA-D1313114892F_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9867645548491579,0.991932147144692,0.013267318693723218,0.8172633395895567,0.8797129942133779,0.14167337834814828
TCGA-KO-8413-01Z-00-DX1.592BC1BB-35B9-4CE1-ACD2-76DD4C4FE7A4_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9857930333131018,0.9872696039289579,0.009717264449722375,0.896117756394751,0.9218469430130339,0.07108273027818811
TCGA-KO-8413-01Z-00-DX1.592BC1BB-35B9-4CE1-ACD2-76DD4C4FE7A4_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9814419126530981,0.9854022080938567,0.012912485478027402,0.8066117099327371,0.854821490124255,0.15915793554624327
TCGA-KO-8413-01Z-00-DX1.592BC1BB-35B9-4CE1-ACD2-76DD4C4FE7A4_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9828315351145294,0.9882882132012395,0.014111935917636768,0.8085201597908764,0.8849926978223256,0.16860383987510233
TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9826616368341825,0.9859583981518334,0.014084059094636735,0.8818461944447796,0.9118331934254593,0.09439067761593713
TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9786376440278943,0.9849562452616625,0.019610164942444327,0.8327689514274911,0.8709252990291771,0.13010930303385868
TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9851809105508302,0.991516317471338,0.013640956855872537,0.8599912964328855,0.9017834250705155,0.12327811951873834
TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9870924890640603,0.9882853119259495,0.0071701377205858645,0.8866996350059463,0.9191192812842837,0.08277411462265175
TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9861626331034762,0.9878103096869969,0.008244639786779934,0.821774409560571,0.8589267443309486,0.13517755722089586
TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9873848091048836,0.9925699180357823,0.011092898591943814,0.8364747666815414,0.8960550763731872,0.13427091987229697
TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9877693925235586,0.9906415165457572,0.009147625127198897,0.9009655583786236,0.9375776685024856,0.1495716741800757
TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9766884234507954,0.9852248887311512,0.020388251068219593,0.8430755538640688,0.8868203310219573,0.14274684940619498
TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.973933928417728,0.9847865318159943,0.024560077237287866,0.8197626097167757,0.8863997346708419,0.17360541887780578
TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9874185155283033,0.9896410007902229,0.007864784456825619,0.8850271727926295,0.9189755332867307,0.10262045856495232
TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9771936664942454,0.9841798893451624,0.018296923550758164,0.7412807969510431,0.8132539471565452,0.19866924452936569
TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9777330536152888,0.9875431817848167,0.02039840655265355,0.7548535266052836,0.843122146093048,0.2001992718987242
TCGA-NP-A5B3-01Z-00-DX1.6DE4C2C4-E135-4117-864D-2A477D6FDB86_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9862003810602025,0.9883759653191965,0.007990415414963497,0.9229968586316185,0.9410038860297713,0.10359410201065691
TCGA-NP-A5B3-01Z-00-DX1.6DE4C2C4-E135-4117-864D-2A477D6FDB86_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9811799556580588,0.9828299070055828,0.011577078831296533,0.9022555380849876,0.9288132083946927,0.08929062283720207
TCGA-NP-A5B3-01Z-00-DX1.6DE4C2C4-E135-4117-864D-2A477D6FDB86_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9779586294970081,0.9826521604527663,0.015858923586041487,0.8703256291855389,0.9030569881890852,0.12812602896608893
TCGA-NP-A5GY-01Z-00-DX1.F405475A-B246-42FB-8380-8953B328193E_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9858550071383736,0.9882062869259314,0.008061859669586512,0.9253836720439924,0.9410528879165607,0.09736519117550155
TCGA-NP-A5GY-01Z-00-DX1.F405475A-B246-42FB-8380-8953B328193E_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9825958504359142,0.9848390696920087,0.010622268274518407,0.9186833563779886,0.9419010312198393,0.06841917856979289
TCGA-NP-A5GY-01Z-00-DX1.F405475A-B246-42FB-8380-8953B328193E_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9819630482852361,0.9866123622318966,0.012841775894873633,0.902953368355264,0.9507895376265816,0.12087207407353015
TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9864845449055231,0.9888356932357233,0.009299244890898777,0.9060470715640414,0.9210985611434666,0.05796807133333162
TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9816669973053515,0.9853965707374186,0.01511059942464042,0.8656897012809828,0.8971127448673661,0.10538264010162912
TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9810088822960559,0.9867483778768101,0.016908078256523393,0.8700260384824123,0.9009652020940598,0.10773042761991353
TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9854957163459679,0.9881739111050365,0.009113601841994378,0.9064284027045965,0.9309713220072429,0.0742807073056533
TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9802670794492737,0.9845587618168716,0.014555951805851994,0.8350514609300095,0.8810143144598288,0.14013423052089616
TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9815740123018262,0.9895021579447725,0.01857588592077156,0.8554070561558238,0.9208216909027559,0.1442905894451951
TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9849306022083204,0.9854904744098187,0.0082191415923072,0.891832859908253,0.9070095744155309,0.06642262861702301
TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9828567048743121,0.9856701149562405,0.01194760785708187,0.8535923966440423,0.8905450704231681,0.11865169842396889
TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9830704072539086,0.9898690664943175,0.015241427631262124,0.873396617889865,0.9138030694982316,0.11453143928445578
TCGA-NP-A5H6-01Z-00-DX1.49B2A361-7BCD-4321-8372-8BAB636E812F_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9798871754705432,0.9827043027563924,0.01373452592641237,0.7162354487522127,0.9047218914218456,0.30600065316537806
TCGA-NP-A5H6-01Z-00-DX1.49B2A361-7BCD-4321-8372-8BAB636E812F_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9615735693773769,0.9667136024244043,0.025029039713043582,0.7966086180222005,0.8514698379542801,0.1686830400854016
TCGA-NP-A5H6-01Z-00-DX1.49B2A361-7BCD-4321-8372-8BAB636E812F_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9511365828092724,0.9556189900064899,0.033339453999286485,0.6371735133432616,0.7125711671947679,0.25184886610300145
TCGA-NP-A5H7-01Z-00-DX1.3AEF89FD-4E13-433C-85D8-C8F9F9EA9EF3_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9859730373843607,0.987819904258818,0.00782062841432082,0.9029086061168567,0.9195514975561729,0.059663016572467524
TCGA-NP-A5H7-01Z-00-DX1.3AEF89FD-4E13-433C-85D8-C8F9F9EA9EF3_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.980070585123741,0.9832855927929935,0.01454389539421505,0.8258026300993984,0.8667225166578376,0.13768955214106451
TCGA-NP-A5H7-01Z-00-DX1.3AEF89FD-4E13-433C-85D8-C8F9F9EA9EF3_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9785797576270063,0.9871459918866877,0.018819499233955813,0.8300800960872898,0.8945354096175065,0.14623658507918516
TCGA-UW-A72I-01Z-00-DX1.EAA44029-3390-4AEF-8B86-E4A1F64E486C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.987714530384254,0.9893049063251231,0.007770097515341605,0.9104894306402987,0.9306945672917395,0.06320664401809196
TCGA-UW-A72I-01Z-00-DX1.EAA44029-3390-4AEF-8B86-E4A1F64E486C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9807045115048995,0.9840346839155483,0.012776412108266558,0.8089487454855615,0.8679807119965739,0.15106491482864629
TCGA-UW-A72I-01Z-00-DX1.EAA44029-3390-4AEF-8B86-E4A1F64E486C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9796463454487534,0.986638046544488,0.0165958228905677,0.8082495712809468,0.87827562060177,0.1604847425817671
TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9877492250741342,0.9887253154881579,0.006900010762816839,0.8880416744349584,0.9065567230299006,0.06810490972341061
TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.987575569749651,0.9890848315310563,0.008085028597243703,0.8300859410404073,0.8597515690168651,0.11634810782328517
TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9869646676249492,0.9904520613179145,0.009264162695094889,0.8303937471007462,0.8821316006053677,0.11502036218813708
TCGA-UW-A72K-01Z-00-DX1.F1E38D60-26AA-4D0E-8738-7711611D10D6_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9848208889399437,0.9856335707019803,0.008699268839869628,0.90163138229306,0.9167760768512377,0.057679566092678776
TCGA-UW-A72K-01Z-00-DX1.F1E38D60-26AA-4D0E-8738-7711611D10D6_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9831894694359401,0.9848948438624621,0.010002918790982078,0.8047764175584939,0.8541674312745309,0.142542221762119
TCGA-UW-A72K-01Z-00-DX1.F1E38D60-26AA-4D0E-8738-7711611D10D6_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9827997438121951,0.9886230409620005,0.014254073815767645,0.8010743219094327,0.8579002803096679,0.15111153482756245
TCGA-UW-A72L-01Z-00-DX1.0A459BE8-D799-441D-85C0-B02AF6EDC806_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.983259844904465,0.9851040803224448,0.011458963518331184,0.8629889816868764,0.9170662060892878,0.16300560003153944
TCGA-UW-A72L-01Z-00-DX1.0A459BE8-D799-441D-85C0-B02AF6EDC806_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.977667764165247,0.9818642727740151,0.017844523610500065,0.8513570966101418,0.9063664381072072,0.14740264747897663
TCGA-UW-A72L-01Z-00-DX1.0A459BE8-D799-441D-85C0-B02AF6EDC806_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9787101791172981,0.987797133338479,0.020986879876518195,0.8514721004094522,0.9192370064437949,0.18843397068783088
TCGA-UW-A72M-01Z-00-DX1.D2F473F4-24A1-4F02-B02E-C5A0390F0C8F_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9853998477892936,0.9870598973393265,0.009700160804330884,0.8990633699744673,0.9095731928631194,0.06053960264337471
TCGA-UW-A72M-01Z-00-DX1.D2F473F4-24A1-4F02-B02E-C5A0390F0C8F_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9799952061947637,0.9846422456241434,0.013546429933170916,0.8139759355962428,0.8712869582937544,0.14216227746045945
TCGA-UW-A72M-01Z-00-DX1.D2F473F4-24A1-4F02-B02E-C5A0390F0C8F_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9808635141433644,0.9892145809089801,0.016817028060610327,0.8261830804008002,0.8911987085268823,0.15387715561240647
TCGA-UW-A72N-01Z-00-DX1.458F977B-AA32-4073-BDC6-FCAD44C6B83D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9887711411916336,0.9903076683131268,0.006603204392149436,0.8984071090456004,0.9151064869356708,0.06662917580693158
TCGA-UW-A72N-01Z-00-DX1.458F977B-AA32-4073-BDC6-FCAD44C6B83D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9858747069384397,0.9878493448512048,0.00827554875268028,0.8267069490456962,0.8749387788741325,0.12546990574080247
TCGA-UW-A72N-01Z-00-DX1.458F977B-AA32-4073-BDC6-FCAD44C6B83D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9862158392766189,0.9905083629340468,0.01122303806338174,0.8373240513953683,0.8997693187553276,0.13329773813759663
TCGA-UW-A72O-01Z-00-DX1.755C4693-A9CE-48E7-A76B-DAECEE850D35_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.987182300914827,0.989767483627521,0.00851487059821237,0.886079004872378,0.9144123959572157,0.08762211300458429
TCGA-UW-A72O-01Z-00-DX1.755C4693-A9CE-48E7-A76B-DAECEE850D35_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9844354017482737,0.987467980924282,0.010595505040186819,0.818830857575408,0.8576189505189993,0.1366500309327067
TCGA-UW-A72O-01Z-00-DX1.755C4693-A9CE-48E7-A76B-DAECEE850D35_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9849458768476853,0.9907662702911904,0.01315569064456227,0.8304290653045575,0.8782412873208114,0.13782330601300047
TCGA-UW-A72P-01Z-00-DX1.B16A8F4B-6E8E-4642-AEEF-EBD0613C372D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.987626021153127,0.9886526433964337,0.007235180350330364,0.904134658076931,0.9263619090687124,0.07100432621564326
TCGA-UW-A72P-01Z-00-DX1.B16A8F4B-6E8E-4642-AEEF-EBD0613C372D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9832793670678012,0.9872587641827086,0.014511013770971578,0.8432493454394688,0.8981993378477668,0.13869230347858394
TCGA-UW-A72P-01Z-00-DX1.B16A8F4B-6E8E-4642-AEEF-EBD0613C372D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9827416020760424,0.9901970540676146,0.017331735733507003,0.8558304642675296,0.9138570561966647,0.135467737176905
TCGA-UW-A72Q-01Z-00-DX1.6EEF0E01-E576-4DCA-B613-451D0079EB13_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9874805062142891,0.988484008349718,0.00760321735008805,0.9309413591462652,0.9435915404724777,0.07274526872560602
TCGA-UW-A72Q-01Z-00-DX1.6EEF0E01-E576-4DCA-B613-451D0079EB13_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9758714148105011,0.9831102520004287,0.020946271830525554,0.8380959413803272,0.9002882255206364,0.15736202356263077
TCGA-UW-A72Q-01Z-00-DX1.6EEF0E01-E576-4DCA-B613-451D0079EB13_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9713005364517094,0.981842780671363,0.025433330976061565,0.8158161180684118,0.8801737080313181,0.16659412854423383
TCGA-UW-A72R-01Z-00-DX1.0D9559B0-80C4-42BA-9461-F92792F0FC0F_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9730861895777833,0.9834185398373636,0.03425148334335594,0.9223345184021419,0.9435716484234433,0.0887158492674597
TCGA-UW-A72R-01Z-00-DX1.0D9559B0-80C4-42BA-9461-F92792F0FC0F_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9677448277490407,0.97465982782538,0.02159263676191654,0.8930726872141238,0.9252525816712297,0.10106208704523399
TCGA-UW-A72R-01Z-00-DX1.0D9559B0-80C4-42BA-9461-F92792F0FC0F_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9497559838458546,0.9669381540709437,0.07270678815568433,0.8798601860564021,0.9159897711093972,0.11451302488013712
TCGA-UW-A72S-01Z-00-DX1.EA180EA6-ADD1-4ECC-89D8-082B185AC2B4_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9668366458407531,0.9838801097580256,0.043722025340388486,0.9286396464654458,0.9600582203396416,0.11935544691038248
TCGA-UW-A72S-01Z-00-DX1.EA180EA6-ADD1-4ECC-89D8-082B185AC2B4_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9735737684734391,0.979924300663497,0.021353719639051718,0.9111911097009009,0.9469508799258985,0.1173533163303268
TCGA-UW-A72S-01Z-00-DX1.EA180EA6-ADD1-4ECC-89D8-082B185AC2B4_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9530305350803229,0.9697925750296792,0.07372668369249334,0.894136476973319,0.9407434140923951,0.1534796687691572
TCGA-UW-A72T-01Z-00-DX1.1F6EC843-0D4C-4231-99D2-82174C9FF94D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.980885541541939,0.9871950874508344,0.024394871540962686,0.8891770798731937,0.9296392607530238,0.09185134500807383
TCGA-UW-A72T-01Z-00-DX1.1F6EC843-0D4C-4231-99D2-82174C9FF94D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9754720608590844,0.978929435751861,0.017290886653258137,0.7656076036565274,0.8208239259073982,0.1714159736049224
TCGA-UW-A72T-01Z-00-DX1.1F6EC843-0D4C-4231-99D2-82174C9FF94D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9672416978960072,0.9808091100497094,0.0534658004588883,0.7761373346028713,0.8594607064412048,0.18681762430055787
TCGA-UW-A7GC-01Z-00-DX1.D2D6FCC6-719A-4C03-A496-E23D18655538_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9857488925426436,0.987870828797818,0.00903957961868138,0.8987336266189067,0.9158128220039772,0.06494486103470665
TCGA-UW-A7GC-01Z-00-DX1.D2D6FCC6-719A-4C03-A496-E23D18655538_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9767190005112986,0.9824502312850459,0.016678127642028622,0.7660578275254896,0.8376163563780405,0.17042409812881737
TCGA-UW-A7GC-01Z-00-DX1.D2D6FCC6-719A-4C03-A496-E23D18655538_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9742781474164538,0.9811098719919309,0.019551683153432614,0.7617082484740223,0.8224210235324654,0.17914342275252665
TCGA-UW-A7GC-11Z-00-DX1.ADAF7B0F-8EDC-4022-A873-3A5EBA4A46C3_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.983865164362125,0.9862291373690458,0.011488555722989284,0.9225344370402543,0.9371056617745361,0.05927716173800771
TCGA-UW-A7GC-11Z-00-DX1.ADAF7B0F-8EDC-4022-A873-3A5EBA4A46C3_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9823216499527304,0.9852108918551346,0.011276440059650504,0.8953498762241899,0.9299048912364039,0.08812075240199946
TCGA-UW-A7GC-11Z-00-DX1.ADAF7B0F-8EDC-4022-A873-3A5EBA4A46C3_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9844667778935146,0.9902555794243935,0.012049076663718773,0.9060068148433003,0.9422027343873338,0.08439064979841739
TCGA-UW-A7GG-01Z-00-DX1.83625891-206C-4060-924A-166BE9E893A7_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9886612842574618,0.9914328192586229,0.007570583727798539,0.8964950097672159,0.9264828164864423,0.10436496891204337
TCGA-UW-A7GG-01Z-00-DX1.83625891-206C-4060-924A-166BE9E893A7_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.985579733541093,0.9882478575399527,0.010576254547431701,0.8247966476262532,0.8653182156494128,0.14077673571128324
TCGA-UW-A7GG-01Z-00-DX1.83625891-206C-4060-924A-166BE9E893A7_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9828108288270322,0.9868611053481295,0.013982679592710259,0.7997104483123152,0.854308186094245,0.15851875156362438
TCGA-UW-A7GG-11Z-00-DX1.35E063D3-7E85-4BEB-9807-26F96CE31364_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9827932558712194,0.985751088823893,0.01161868549190557,0.90879984105947,0.927813979027091,0.06110251407070339
TCGA-UW-A7GG-11Z-00-DX1.35E063D3-7E85-4BEB-9807-26F96CE31364_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9850656539569832,0.9860325154165634,0.009462432461723047,0.8949808914346707,0.9200487305695866,0.08876268176158578
TCGA-UW-A7GG-11Z-00-DX1.35E063D3-7E85-4BEB-9807-26F96CE31364_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9876226218353024,0.9904027102112625,0.01034752982388204,0.914112816543996,0.9423833045870786,0.07767865173660281
TCGA-UW-A7GI-01Z-00-DX1.4A1709FC-F8F3-4509-A011-10CBF1B53DA9_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9883860052171652,0.9903791982136794,0.005937250389784083,0.905265426648419,0.9182680487350512,0.051481414884965236
TCGA-UW-A7GI-01Z-00-DX1.4A1709FC-F8F3-4509-A011-10CBF1B53DA9_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9860521533040394,0.9883177724115702,0.008827359440704872,0.8432026029823239,0.8963966347538415,0.13452338688611254
TCGA-UW-A7GI-01Z-00-DX1.4A1709FC-F8F3-4509-A011-10CBF1B53DA9_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9871597594642979,0.9931629940232743,0.011883454835543997,0.8521840060909548,0.916636151194058,0.14081978463861564
TCGA-UW-A7GI-11Z-00-DX1.3D506541-C999-4897-B21B-2211ADB364AE_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9868877679481054,0.9887534103275475,0.008583153795741982,0.8995391105966459,0.9251840927738402,0.10995857840701766
TCGA-UW-A7GI-11Z-00-DX1.3D506541-C999-4897-B21B-2211ADB364AE_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9824703416750998,0.9861606952590356,0.012759246610209645,0.8396172292261155,0.9015363893709122,0.15339295074706463
TCGA-UW-A7GI-11Z-00-DX1.3D506541-C999-4897-B21B-2211ADB364AE_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9814720879858007,0.9888108941290359,0.01672317894346909,0.8264869905275427,0.9173523254519544,0.1840870603468651
TCGA-UW-A7GJ-01Z-00-DX1.5CA0FD93-E237-4AEC-84D6-0199A62105DE_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9836123121433357,0.9865125155474541,0.010906050820992332,0.9198280691546075,0.9342323035787096,0.05414373240318726
TCGA-UW-A7GJ-01Z-00-DX1.5CA0FD93-E237-4AEC-84D6-0199A62105DE_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.980934839195563,0.9823841321269154,0.01455246297542829,0.8810060316421958,0.9103401836828826,0.10657336542214756
TCGA-UW-A7GJ-01Z-00-DX1.5CA0FD93-E237-4AEC-84D6-0199A62105DE_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9816905885441649,0.9887664392768681,0.017599002471603273,0.8927489995934853,0.9301169610218958,0.10852981652828045
